,Nombre,Edad,Club,Grupo_Posicion,Nacionalidad,Valoracion_General,Potencial,Valor_Mercado,Salario,Arquetipo_Atipico,Indice_Rendimiento,Ratio_Valor_Rendimiento,ZScore_Altura_cm,ZScore_Fuerza
5244,R. Cardozo,28,Agente Libre,Mediocampista,Bolivia,70,70,0,0,['Talento Infravalorado'],69.83333333,69.83333333,-1.37904057,-1.436072863
5251,Javi Lara,32,Córdoba CF,Mediocampista,Spain,70,70,1300000,6000,"['Especialista Oculto', 'Especialista Oculto', 'Especialista Oculto']",64.5,4.94E-05,-0.069698801,-0.786121843
5254,C. Henao,29,Independiente Santa Fe,Defensor,Colombia,70,70,1400000,3000,['Especialista Oculto'],71.16666667,5.07E-05,0.861364031,1.451267041
5271,C. Deac,32,Agente Libre,Mediocampista,Romania,70,70,0,0,['Talento Infravalorado'],70.5,70.5,-0.069698801,0.676267954
5275,S. Manolev,32,Agente Libre,Defensor,Bulgaria,70,70,0,0,['Talento Infravalorado'],64.66666667,64.66666667,0.449599594,0.128236819
5337,M. Wittek,22,SpVgg Greuther Fürth,Defensor,Germany,70,78,2200000,5000,['Especialista Oculto'],62.33333333,2.83E-05,-1.609222591,-1.100291243
5338,Rafa Navarro,24,FC Sochaux-Montbéliard,Defensor,Spain,70,77,2100000,10000,['Anomalía Física'],59.5,2.82E-05,-1.609222591,-3.746351686
5377,Thiago Carleto,29,Al Ittihad,Defensor,Brazil,70,70,1300000,19000,['Especialista Oculto'],65.5,4.97E-05,-0.785693717,0.033734661
5382,J. Dilrosun,20,Hertha BSC,Mediocampista,Netherlands,70,86,3900000,11000,['Diamante en Bruto'],62.16666667,1.59E-05,-0.506146058,-0.786121843
5386,I. Nedelcearu,22,Agente Libre,Defensor,Romania,70,78,0,0,['Talento Infravalorado'],69.16666667,69.16666667,1.273128468,0.600747613
5393,C. Leemans,22,PEC Zwolle,Mediocampista,Netherlands,70,75,2300000,6000,['Especialista Oculto'],70.83333333,3.07E-05,1.676090224,1.163731219
5431,K. Árnason,35,Agente Libre,Defensor,Iceland,70,70,0,0,['Talento Infravalorado'],72.16666667,72.16666667,1.273128468,1.262262724
5475,Kalindi,24,CD Nacional,Defensor,Brazil,70,74,1900000,5000,['Anomalía Física'],57.16666667,3.00E-05,-2.020987028,-3.179338734
5490,H. Veerman,27,FC St. Pauli,Atacante,Netherlands,70,70,1900000,11000,['Anomalía Física'],68.66666667,3.59E-05,3.001684584,1.924598791
5504,J. Silbeira,22,Agente Libre,Portero,Paraguay,70,72,0,0,['Talento Infravalorado'],66.8,66.8,-0.582345696,-1.134323878
5542,M. Pátkai,30,Agente Libre,Mediocampista,Hungary,70,70,0,0,['Talento Infravalorado'],68.83333333,68.83333333,-0.942593314,-1.354828986
5572,L. Licht,37,Gimnasia y Esgrima La Plata,Defensor,Argentina,70,70,200000,6000,['Especialista Oculto'],65.66666667,0.000318769,-1.197458154,-0.62778045
5574,E. Brignola,18,Sassuolo,Mediocampista,Italy,70,84,3700000,12000,['Diamante en Bruto'],66,1.78E-05,-1.815487826,-0.136170822
5579,V. Malcorra,30,U.N.A.M.,Mediocampista,Argentina,70,70,1600000,12000,['Especialista Oculto'],71.83333333,4.46E-05,-1.37904057,0.351292443
5586,D. Ndlovu,28,Agente Libre,Atacante,South Africa,70,70,0,0,['Talento Infravalorado'],67,67,-0.853048625,-0.543012818
5589,H. Faik,26,SV Zulte-Waregem,Mediocampista,Netherlands,70,72,2100000,9000,['Especialista Oculto'],70.83333333,3.36E-05,2.11253748,0.432536321
5594,D. Böde,31,Agente Libre,Atacante,Hungary,70,70,0,0,['Talento Infravalorado'],69.33333333,69.33333333,1.4597913,1.924598791
5613,A. Fathi,33,Agente Libre,Defensor,Egypt,70,70,0,0,['Talento Infravalorado'],66.83333333,66.83333333,-1.197458154,-0.155269657
5619,E. Oztumer,27,Bolton Wanderers,Mediocampista,England,70,71,2000000,7000,['Anomalía Física'],71.83333333,3.58E-05,-3.124829595,-2.167267761
5655,N. Bodurov,32,Agente Libre,Defensor,Bulgaria,69,69,0,0,['Talento Infravalorado'],68.33333333,68.33333333,-0.37392928,0.317241137
5692,O. Ruisalvo,26,Agente Libre,Mediocampista,Paraguay,69,69,0,0,['Talento Infravalorado'],65.83333333,65.83333333,-2.251935083,-1.354828986
5719,J. Sánchez,20,Club América,Defensor,Mexico,69,77,1300000,17000,['Diamante en Bruto'],62.66666667,4.76E-05,-1.197458154,-1.289295561
5776,B. Sangaré,32,Agente Libre,Portero,Ivory Coast,69,69,0,0,['Talento Infravalorado'],64.8,64.8,-1.649540299,0.395753294
5794,H. Halldórsson,34,Agente Libre,Portero,Iceland,69,69,0,0,['Talento Infravalorado'],65.2,65.2,1.018446207,0.395753294
5821,Jaimosa Cavaco,30,Vitória,Defensor,Brazil,69,69,750000,6000,['Anomalía Física'],60,7.94E-05,-2.432751465,-3.557347369
5827,C. Techera,26,Vancouver Whitecaps FC,Mediocampista,Uruguay,69,70,1200000,4000,['Anomalía Física'],67.33333333,5.59E-05,-3.561276851,-2.492243271
5882,C. Cáceda,26,Agente Libre,Portero,Peru,69,73,0,0,['Talento Infravalorado'],66,66,-1.115942998,-0.414287562
5894,H. Kekana,33,Agente Libre,Mediocampista,South Africa,69,69,0,0,['Talento Infravalorado'],71.5,71.5,-0.506146058,0.838755709
5912,M. Hamdy,23,Agente Libre,Defensor,Egypt,69,79,0,0,['Talento Infravalorado'],69.66666667,69.66666667,-1.609222591,-0.060767498
5920,R. Romo,28,Agente Libre,Portero,Venezuela,69,71,0,0,['Talento Infravalorado'],66.2,66.2,2.085640809,0.485757833
5921,A. Corzo,29,Agente Libre,Defensor,Peru,69,69,0,0,['Talento Infravalorado'],65.5,65.5,-1.609222591,-1.478299878
5939,B. Mkhwanazi,28,Agente Libre,Defensor,South Africa,69,70,0,0,['Talento Infravalorado'],69,69,0.037835157,0.411743296
5942,G. Mandjeck,29,Agente Libre,Mediocampista,Cameroon,69,69,0,0,['Talento Infravalorado'],67,67,1.239642967,1.326218974
5987,A. Giannou,28,Agente Libre,Atacante,Australia,69,69,0,0,['Talento Infravalorado'],65.66666667,65.66666667,0.688844659,0.653404932
6016,A. Šporar,24,Agente Libre,Atacante,Slovenia,69,76,0,0,['Talento Infravalorado'],67.33333333,67.33333333,0.688844659,0.055196057
6020,A. Ashraf,27,Agente Libre,Mediocampista,Egypt,69,69,0,0,['Talento Infravalorado'],67.5,67.5,-0.506146058,0.188804688
6274,N. Barrios,20,San Lorenzo de Almagro,Mediocampista,Argentina,69,82,2000000,7000,['Anomalía Física'],66.5,3.31E-05,-3.997724108,-2.735974904
6331,C. Mo?i,33,Agente Libre,Defensor,Romania,69,69,0,0,['Talento Infravalorado'],68.83333333,68.83333333,0.037835157,0.317241137
6353,Vinícius,28,Agente Libre,Defensor,Hungary,69,69,0,0,['Talento Infravalorado'],70.83333333,70.83333333,0.037835157,0.695249772
6406,S. Ekramy,34,Agente Libre,Portero,Egypt,69,69,0,0,['Talento Infravalorado'],66.4,66.4,1.018446207,0.305748754
6412,G. Lovrencsics,29,Agente Libre,Defensor,Hungary,69,69,0,0,['Talento Infravalorado'],67.66666667,67.66666667,-0.785693717,0.033734661
6495,A. Robinson,20,Wigan Athletic,Defensor,United States,69,81,1600000,23000,['Diamante en Bruto'],65.16666667,4.02E-05,-0.37392928,-0.344273974
6510,A. Lang,25,Agente Libre,Defensor,Hungary,69,71,0,0,['Talento Infravalorado'],68.83333333,68.83333333,0.861364031,0.222738978
6538,A. Kovácsik,27,Agente Libre,Portero,Hungary,69,70,0,0,['Talento Infravalorado'],67,67,1.018446207,0.395753294
6541,J. Orejuela,25,Agente Libre,Mediocampista,Ecuador,69,76,0,0,['Talento Infravalorado'],66.83333333,66.83333333,-0.069698801,0.595024076
6570,M. Richter,20,FC Augsburg,Mediocampista,Germany,69,78,1600000,8000,['Diamante en Bruto'],63.83333333,3.97E-05,-0.506146058,0.270048566
6583,H. Nakagawa,23,Kashiwa Reysol,Mediocampista,Japan,69,72,1300000,5000,['Anomalía Física'],68.83333333,5.27E-05,-3.997724108,-2.817218782
6598,C. Manea,20,Agente Libre,Defensor,Romania,69,81,0,0,['Talento Infravalorado'],66,66,0.037835157,-0.249771815
6626,Vágner Norteiro,34,Chapecoense,Defensor,Brazil,68,68,250000,6000,['Anomalía Física'],55.66666667,0.000217447,-2.844515902,-3.746351686
6638,I. Hagi,19,Agente Libre,Mediocampista,Romania,68,82,0,0,['Talento Infravalorado'],67.16666667,67.16666667,0.366748455,0.026316933
6643,M. Bagayoko,28,Agente Libre,Defensor,Ivory Coast,68,68,0,0,['Talento Infravalorado'],62.66666667,62.66666667,-1.197458154,-0.911286926
6678,V. Bozhikov,30,Agente Libre,Defensor,Bulgaria,68,68,0,0,['Talento Infravalorado'],67.16666667,67.16666667,0.449599594,0.600747613
6716,A. Gabr,29,Agente Libre,Defensor,Egypt,68,68,0,0,['Talento Infravalorado'],67,67,1.273128468,0.695249772
6724,J. Carvallo,32,Agente Libre,Portero,Peru,68,68,0,0,['Talento Infravalorado'],63.8,63.8,-1.115942998,-1.404337497
6802,O. Gaber,26,Agente Libre,Defensor,Egypt,68,71,0,0,['Talento Infravalorado'],67,67,-1.197458154,0.317241137
6864,J. Koprivec,29,Agente Libre,Portero,Slovenia,68,68,0,0,['Talento Infravalorado'],67.6,67.6,-0.582345696,0.035735136
6898,P. Iliev,26,Agente Libre,Portero,Bulgaria,68,72,0,0,['Talento Infravalorado'],63.2,63.2,-1.115942998,-0.77430572
6925,I. Akhmetov,20,PFC CSKA Moscow,Mediocampista,Russia,68,80,1600000,1000,['Diamante en Bruto'],65.83333333,4.11E-05,-0.942593314,-1.761048373
6983,S. Makienok,27,FC Utrecht,Atacante,Denmark,68,68,950000,8000,['Anomalía Física'],67.16666667,7.01E-05,3.001684584,1.775046573
7041,R. Ligeon,26,PEC Zwolle,Defensor,Netherlands,68,70,875000,4000,['Anomalía Física'],56.5,6.43E-05,-1.197458154,-3.557347369
7119,S. Slavchev,24,Agente Libre,Mediocampista,Bulgaria,68,73,0,0,['Talento Infravalorado'],69.33333333,69.33333333,1.239642967,0.919999586
7124,A. Araujo,21,GFC Ajaccio,Mediocampista,Portugal,68,75,1300000,2000,['Anomalía Física'],64.83333333,4.98E-05,-3.124829595,-2.573487149
7150,J. Cifuente,25,Agente Libre,Atacante,Ecuador,68,70,0,0,['Talento Infravalorado'],64,64,-0.467575304,-0.617788927
7249,T. Nedelev,25,Agente Libre,Mediocampista,Bulgaria,68,73,0,0,['Talento Infravalorado'],65.5,65.5,-0.506146058,-0.948609598
7254,S. Xulu,26,Agente Libre,Defensor,South Africa,68,70,0,0,['Talento Infravalorado'],66.16666667,66.16666667,0.861364031,0.033734661
7259,T. Tzimopoulos,32,Agente Libre,Defensor,New Zealand,68,68,0,0,['Talento Infravalorado'],67.83333333,67.83333333,0.861364031,1.167760565
7346,Matos,23,Cádiz CF,Defensor,Spain,68,75,1100000,4000,['Anomalía Física'],54.16666667,4.91E-05,-2.432751465,-3.557347369
7418,André Vidigal,19,Fortuna Sittard,Atacante,Portugal,68,78,1400000,2000,['Diamante en Bruto'],63.66666667,4.54E-05,-0.853048625,-1.215997802
7489,S. Hlanti,28,Agente Libre,Defensor,South Africa,68,68,0,0,['Talento Infravalorado'],64.5,64.5,0.037835157,-0.438776133
7533,M. Madisha,23,Agente Libre,Defensor,South Africa,68,76,0,0,['Talento Infravalorado'],66.83333333,66.83333333,-0.37392928,-1.194793402
7588,H. Eyjólfsson,27,Agente Libre,Defensor,Iceland,68,69,0,0,['Talento Infravalorado'],68.5,68.5,1.273128468,0.695249772
7601,A. Modiba,22,Agente Libre,Atacante,South Africa,68,76,0,0,['Talento Infravalorado'],61.33333333,61.33333333,-1.623995266,-1.141221692
7637,H. Calcaterra,29,Agente Libre,Mediocampista,Peru,68,68,0,0,['Talento Infravalorado'],70.16666667,70.16666667,-0.506146058,-0.136170822
7670,M. James,24,Agente Libre,Defensor,Canada,67,71,0,0,['Talento Infravalorado'],66.83333333,66.83333333,1.273128468,1.262262724
7672,Deng Xiaofei,35,Chongqing Dangdai Lifan FC SWM Team,Portero,China PR,67,67,180000,2000,['Anomalía Física'],65.4,0.000359339,-0.582345696,-3.024419209
7827,E. Vega,28,Agente Libre,Mediocampista,Ecuador,67,68,0,0,['Talento Infravalorado'],65,65,-1.815487826,0.188804688
7874,A. Ribera,22,Agente Libre,Mediocampista,Bolivia,67,72,0,0,['Talento Infravalorado'],66.66666667,66.66666667,-0.506146058,-1.19234123
7938,R. Baku,20,1. FSV Mainz 05,Mediocampista,Germany,67,82,1700000,7000,['Diamante en Bruto'],67.16666667,3.93E-05,-0.506146058,-0.54239021
7987,B. Mitrev,31,Agente Libre,Portero,Bulgaria,67,67,0,0,"['Talento Infravalorado', 'Anomalía Física']",65,65,-1.115942998,-3.294432827
8054,D. Mendiseca,22,Agente Libre,Defensor,Paraguay,67,67,0,0,['Talento Infravalorado'],68.5,68.5,0.037835157,0.222738978
8147,G. ?ucudean,27,Agente Libre,Atacante,Romania,67,68,0,0,['Talento Infravalorado'],65.83333333,65.83333333,1.07431798,1.251613807
8188,A. Gomes,17,Manchester United,Mediocampista,England,67,87,1500000,15000,['Anomalía Física'],66.16666667,4.37E-05,-3.124829595,-2.410999394
8197,L. da Silva Lopes,19,Wigan Athletic,Mediocampista,Portugal,67,79,1300000,8000,['Diamante en Bruto'],63.5,4.85E-05,-1.815487826,-1.517316741
8270,D. Furman,30,Agente Libre,Mediocampista,South Africa,67,67,0,0,['Talento Infravalorado'],71.16666667,71.16666667,0.803195711,0.838755709
8292,E. Zhegrova,19,KRC Genk,Mediocampista,Kosovo,67,80,1400000,3000,['Diamante en Bruto'],65.66666667,4.68E-05,-0.506146058,-2.573487149
8293,B. Baráth,26,Agente Libre,Defensor,Hungary,67,69,0,0,['Talento Infravalorado'],67.5,67.5,0.861364031,0.600747613
8438,T. Hamed,29,Agente Libre,Mediocampista,Egypt,67,67,0,0,['Talento Infravalorado'],65,65,-1.37904057,0.270048566
8499,Sancet,18,Athletic Club de Bilbao,Mediocampista,Spain,67,82,1600000,4000,['Diamante en Bruto'],65,4.05E-05,1.676090224,-0.786121843
8505,M. Lovera,19,Rosario Central,Mediocampista,Argentina,67,80,1400000,3000,['Diamante en Bruto'],64.33333333,4.59E-05,-1.37904057,0.107560811
8533,C. Songkrasin,24,Hokkaido Consadole Sapporo,Atacante,Thailand,67,70,975000,2000,['Anomalía Física'],60.33333333,6.18E-05,-3.55136187,-1.365550021
8542,M. Mouandilmadji,20,FC Porto,Atacante,Chad,67,78,1300000,4000,['Diamante en Bruto'],63.5,4.87E-05,0.303371338,0.129972167
8551,I. Bandalovski,31,Agente Libre,Defensor,Bulgaria,67,67,0,0,['Talento Infravalorado'],62,62,0.037835157,-1.005789085
8587,M. Rivoredo,26,Agente Libre,Mediocampista,Paraguay,67,67,0,0,['Talento Infravalorado'],65.66666667,65.66666667,0.803195711,-0.136170822
8602,S. Chhetri,33,Agente Libre,Atacante,India,67,67,0,0,['Talento Infravalorado'],65.83333333,65.83333333,-1.623995266,-0.543012818
8722,Hicham,20,Málaga CF,Mediocampista,Morocco,67,78,1300000,3000,['Diamante en Bruto'],63.83333333,4.90E-05,-0.506146058,-1.679804496
8760,L. Mago,23,Agente Libre,Defensor,Venezuela,67,73,0,0,['Talento Infravalorado'],65.66666667,65.66666667,0.037835157,0.222738978
8904,D. Jastrzembski,18,Hertha BSC,Atacante,Germany,66,84,1300000,4000,['Diamante en Bruto'],59.83333333,4.59E-05,-0.853048625,-0.468236708
8912,M. Crépeau,24,Agente Libre,Portero,Canada,66,72,0,0,['Talento Infravalorado'],60.8,60.8,-1.649540299,0.755771452
8931,B. Tekpetey,20,SC Paderborn 07,Mediocampista,Ghana,66,76,1000000,3000,['Diamante en Bruto'],60.66666667,6.05E-05,-0.942593314,0.107560811
8995,P. Daka,19,FC Red Bull Salzburg,Atacante,Zambia,66,83,1400000,6000,['Diamante en Bruto'],60.66666667,4.31E-05,0.303371338,0.279524385
9113,R. Nyambe,20,Blackburn Rovers,Defensor,Namibia,66,78,1000000,8000,['Diamante en Bruto'],65.83333333,6.53E-05,0.037835157,0.695249772
9126,J. Asoro,19,Swansea City,Atacante,Sweden,66,81,1400000,5000,['Diamante en Bruto'],61.16666667,4.35E-05,-0.853048625,-0.617788927
9149,B. Sævarsson,33,Agente Libre,Defensor,Iceland,66,66,0,0,['Talento Infravalorado'],66.33333333,66.33333333,0.861364031,0.222738978
9155,M. Boadu,17,AZ Alkmaar,Atacante,Netherlands,66,85,1300000,3000,['Diamante en Bruto'],62,4.76E-05,-0.082101983,-0.169132271
9157,Fran Rodríguez,23,UD Almería,Defensor,Spain,66,72,750000,2000,['Anomalía Física'],59.5,7.91E-05,-1.197458154,-3.273840893
9162,M. El-Shenawy,29,Agente Libre,Portero,Egypt,66,68,0,0,['Talento Infravalorado'],60.2,60.2,0.484848906,0.305748754
9370,X. Arreaga,23,Agente Libre,Defensor,Ecuador,66,71,0,0,['Talento Infravalorado'],64,64,0.037835157,-0.438776133
9398,G. Valverde,28,Agente Libre,Defensor,Bolivia,66,66,0,0,['Talento Infravalorado'],64.66666667,64.66666667,-0.785693717,-0.438776133
9422,B. Jatta,20,Hamburger SV,Mediocampista,Gambia,66,77,1100000,3000,['Diamante en Bruto'],61.5,5.58E-05,0.803195711,0.595024076
9434,M. Pellegrini,18,Estudiantes de La Plata,Mediocampista,Argentina,66,83,1300000,2000,['Diamante en Bruto'],61.83333333,4.75E-05,-0.506146058,-1.029853475
9490,D. Raum,20,SpVgg Greuther Fürth,Mediocampista,Germany,66,77,1100000,2000,['Diamante en Bruto'],63.66666667,5.78E-05,0.366748455,-0.2174147
9514,U. Cardona,19,Club Atlas,Mediocampista,Mexico,66,76,1000000,3000,['Diamante en Bruto'],62.66666667,6.25E-05,-0.069698801,-1.436072863
9516,L. Saldaña,28,Alianza Petrolera,Defensor,Colombia,66,66,500000,1000,['Anomalía Física'],57.66666667,0.000115103,-2.020987028,-3.084836576
9556,A. Vukoti?,22,Waasland-Beveren,Defensor,Serbia,66,72,750000,3000,['Anomalía Física'],68.33333333,9.07E-05,3.331950654,1.734773517
9565,C. Gonzáles,25,Agente Libre,Mediocampista,Peru,66,69,0,0,['Talento Infravalorado'],66.16666667,66.16666667,-0.506146058,-0.298658577
9586,A. Diawusie,20,FC Ingolstadt 04,Mediocampista,Germany,66,77,1100000,6000,['Diamante en Bruto'],60.33333333,5.46E-05,0.366748455,0.026316933
9645,M. Domínguez,18,Cruz Azul,Mediocampista,Mexico,66,75,925000,6000,['Anomalía Física'],62.66666667,6.73E-05,-3.124829595,-0.461146332
9655,L. Nmecha,19,Preston North End,Atacante,England,66,83,1400000,3000,['Diamante en Bruto'],62.83333333,4.48E-05,0.688844659,0.204748276
9702,G. Viscarra,25,Agente Libre,Portero,Bolivia,66,71,0,0,['Talento Infravalorado'],61.8,61.8,0.484848906,-0.054269404
9807,A. Trusty,19,Philadelphia Union,Defensor,United States,66,79,1100000,1000,['Diamante en Bruto'],66.5,6.04E-05,1.273128468,0.884254089
9837,J. Leko,19,West Bromwich Albion,Atacante,England,66,78,1100000,6000,['Diamante en Bruto'],61.83333333,5.59E-05,0.303371338,0.055196057
9907,M. Mohsen,29,Agente Libre,Atacante,Egypt,66,66,0,0,['Talento Infravalorado'],63.33333333,63.33333333,0.688844659,0.653404932
9917,J. Intriago,22,Agente Libre,Mediocampista,Ecuador,66,75,0,0,['Talento Infravalorado'],66.33333333,66.33333333,-0.506146058,0.351292443
9922,H. Abe,19,Kashima Antlers,Mediocampista,Japan,66,80,1400000,2000,['Diamante en Bruto'],63.5,4.53E-05,-1.37904057,-0.948609598
10005,C. Almeida,28,Defensa y Justicia,Defensor,Uruguay,65,65,425000,3000,['Anomalía Física'],58.66666667,0.000137071,-2.020987028,-3.179338734
10007,S. Jhingan,24,Agente Libre,Defensor,India,65,71,0,0,['Talento Infravalorado'],66,66,0.861364031,0.78975193
10009,M. McKenzie,19,Philadelphia Union,Defensor,United States,65,78,900000,1000,['Diamante en Bruto'],63.5,7.05E-05,-0.37392928,-0.060767498
10035,R. Massimo,17,DSC Arminia Bielefeld,Mediocampista,Germany,65,82,1100000,4000,['Diamante en Bruto'],59.66666667,5.40E-05,1.239642967,-0.136170822
10079,L. Pellegrini,19,Roma,Defensor,Italy,65,79,1000000,5000,['Diamante en Bruto'],59.5,5.92E-05,-0.785693717,-1.950810671
10101,J. Méndez,21,Agente Libre,Mediocampista,Ecuador,65,74,0,0,['Talento Infravalorado'],60.66666667,60.66666667,-0.069698801,-0.298658577
10134,L. Haquin,20,Agente Libre,Defensor,Bolivia,65,72,0,0,['Talento Infravalorado'],66.16666667,66.16666667,-0.37392928,-1.289295561
10196,N. Guerra,19,Universidad de Chile,Atacante,Chile,65,78,1000000,2000,['Diamante en Bruto'],62.5,6.24E-05,-0.853048625,-0.393460599
10298,S. Torrizales,26,Agente Libre,Mediocampista,Paraguay,65,68,0,0,['Talento Infravalorado'],66.33333333,66.33333333,-0.069698801,-1.923536129
10343,J. Sambenito,26,Agente Libre,Atacante,Paraguay,65,65,0,0,['Talento Infravalorado'],64.5,64.5,-0.853048625,-1.290773911
10356,J. Alondro,30,Agente Libre,Defensor,Paraguay,65,65,0,0,['Talento Infravalorado'],69.5,69.5,0.861364031,1.073258406
10428,I. Openda,18,Club Brugge KV,Atacante,Belgium,65,81,1100000,3000,['Diamante en Bruto'],58.66666667,5.32E-05,-0.853048625,0.204748276
10436,F. Costa,26,San Martin de Tucumán,Mediocampista,Argentina,65,65,575000,3000,['Anomalía Física'],63.5,0.000109861,-3.124829595,-2.654731027
10553,J. Maja,19,Sunderland,Atacante,England,65,82,1200000,2000,['Diamante en Bruto'],61.66666667,5.13E-05,-0.082101983,-0.393460599
10563,S. Chukwueze,19,Villarreal CF,Atacante,Nigeria,65,81,1200000,4000,['Diamante en Bruto'],60.83333333,5.05E-05,-1.238521945,-1.515102239
10642,J. Jones,20,Coventry City,Mediocampista,England,65,77,975000,2000,['Diamante en Bruto'],61,6.24E-05,-0.069698801,-1.761048373
10644,A. Koita,19,KAA Gent,Atacante,Belgium,65,77,950000,3000,['Diamante en Bruto'],58.5,6.14E-05,-1.238521945,-1.215997802
10663,E. Iyoha,20,FC Erzgebirge Aue,Atacante,Germany,65,77,975000,6000,['Diamante en Bruto'],63.33333333,6.46E-05,1.4597913,0.129972167
10687,F. Reese,20,SpVgg Greuther Fürth,Atacante,Germany,65,77,975000,6000,['Diamante en Bruto'],61.5,6.27E-05,1.07431798,0.055196057
10721,D. Gazdag,22,Agente Libre,Mediocampista,Hungary,65,76,0,0,['Talento Infravalorado'],65.5,65.5,-0.069698801,-0.623634087
10811,B. Tsonev,23,Agente Libre,Mediocampista,Bulgaria,65,71,0,0,['Talento Infravalorado'],66.5,66.5,-1.37904057,-0.136170822
10830,F. Viáfara,26,Rionegro Águilas,Defensor,Colombia,65,67,525000,1000,['Anomalía Física'],53.16666667,0.000101077,-2.432751465,-3.651849528
10851,D. Szoboszlai,17,FC Red Bull Salzburg,Mediocampista,Hungary,65,83,1100000,4000,['Diamante en Bruto'],61.16666667,5.54E-05,1.239642967,-0.2174147
10945,A. Badji,20,Djurgårdens IF,Atacante,Senegal,65,76,950000,2000,['Diamante en Bruto'],57.33333333,6.02E-05,1.07431798,1.102061588
10997,K. Soni,20,Girona FC,Mediocampista,Cameroon,64,81,1000000,4000,['Diamante en Bruto'],60.66666667,6.04E-05,0.803195711,0.188804688
11025,E. Pereyra,19,San Lorenzo de Almagro,Defensor,Argentina,64,79,875000,2000,['Diamante en Bruto'],58.66666667,6.69E-05,-1.609222591,-1.667304195
11059,O. Richards,19,Reading,Defensor,England,64,79,875000,3000,['Diamante en Bruto'],57.33333333,6.53E-05,-2.020987028,-1.572802037
11065,A. Obispo,19,PSV,Defensor,Netherlands,64,78,875000,1000,['Diamante en Bruto'],63.33333333,7.23E-05,0.449599594,0.600747613
11127,J. Amon,19,FC Nordsjælland,Atacante,United States,64,79,975000,2000,['Diamante en Bruto'],56.33333333,5.77E-05,-0.853048625,-1.141221692
11142,L. Geertruida,17,Feyenoord,Defensor,Netherlands,64,80,800000,1000,['Diamante en Bruto'],62.66666667,7.82E-05,0.449599594,0.222738978
11202,T. Amang,20,Molde FK,Atacante,Cameroon,64,76,825000,2000,['Diamante en Bruto'],58.33333333,7.05E-05,-0.853048625,0.95250937
11242,A. Cicâld?u,20,Agente Libre,Mediocampista,Romania,64,77,0,0,['Talento Infravalorado'],63,63,-0.069698801,1.001243464
11273,D. Cornelius,20,Agente Libre,Defensor,Canada,64,74,0,0,['Talento Infravalorado'],63,63,0.861364031,0.600747613
11313,J. Chancellor,26,Agente Libre,Defensor,Venezuela,64,68,0,0,['Talento Infravalorado'],66.83333333,66.83333333,2.508421779,1.451267041
11318,S. Reyes,20,Monarcas Morelia,Atacante,Mexico,64,78,1000000,2000,['Diamante en Bruto'],60.83333333,6.07E-05,-0.853048625,-1.066445583
11324,A. Ponce,21,Agente Libre,Atacante,Venezuela,64,75,0,0,['Talento Infravalorado'],60.66666667,60.66666667,-0.082101983,0.503852713
11347,D. Lovren,19,Fortuna Düsseldorf,Mediocampista,Croatia,64,81,975000,3000,['Diamante en Bruto'],59.16666667,6.05E-05,-0.942593314,-1.517316741
11359,C. Dagba,19,Paris Saint-Germain,Defensor,France,64,79,875000,5000,['Diamante en Bruto'],56.16666667,6.38E-05,-2.020987028,-2.04531283
11391,I. Abass,19,1. FSV Mainz 05,Atacante,Ghana,64,77,850000,3000,['Diamante en Bruto'],62.5,7.33E-05,-1.238521945,-0.24390838
11398,A. Noppert,24,Foggia,Portero,Netherlands,64,69,425000,1000,['Anomalía Física'],61.4,0.000144131,3.152835411,0.485757833
11436,Viti,20,Real Oviedo,Mediocampista,Spain,64,76,800000,2000,['Diamante en Bruto'],60,7.48E-05,-0.506146058,-2.167267761
11445,C. Cuesta,19,Atlético Nacional,Defensor,Colombia,64,79,875000,1000,['Diamante en Bruto'],64.33333333,7.34E-05,-1.609222591,0.222738978
11465,N. Ferraresi,19,Agente Libre,Defensor,Venezuela,64,74,0,0,['Talento Infravalorado'],62.33333333,62.33333333,0.861364031,0.695249772
11517,A. Askar,32,Sarpsborg 08 FF,Defensor,Ethiopia,64,64,250000,1000,['Anomalía Física'],55.16666667,0.000219787,-1.197458154,-3.46284521
11599,L. Vaca,22,Agente Libre,Atacante,Bolivia,64,73,0,0,['Talento Infravalorado'],60.33333333,60.33333333,-0.853048625,-1.515102239
11603,Borja Llarena,19,CD Tenerife,Atacante,Spain,64,81,975000,1000,['Diamante en Bruto'],62.5,6.40E-05,-1.623995266,-1.664654458
11609,T. Holý,26,Gillingham,Portero,Czech Republic,64,68,400000,2000,['Anomalía Física'],60,0.000149253,3.686432712,-0.054269404
11647,C. Timite,20,Amiens SC,Atacante,Ivory Coast,64,77,875000,3000,['Diamante en Bruto'],61.83333333,7.04E-05,-0.467575304,0.055196057
11677,D. James,20,Swansea City,Atacante,Wales,64,79,1000000,5000,['Diamante en Bruto'],57.5,5.72E-05,-1.623995266,-0.617788927
11689,C. Morrison,18,Heart of Midlothian,Mediocampista,Scotland,64,77,800000,1000,['Diamante en Bruto'],58.83333333,7.34E-05,-0.069698801,-0.86736572
11865,D. Wayar,24,Agente Libre,Mediocampista,Bolivia,64,67,0,0,['Talento Infravalorado'],60.83333333,60.83333333,-1.37904057,-1.761048373
11886,V. Loroña,19,Puebla FC,Defensor,Mexico,64,80,875000,1000,['Diamante en Bruto'],58.33333333,6.66E-05,-0.37392928,-1.383797719
