,Nombre,Edad,Club,Grupo_Posicion,Nacionalidad,Valoracion_General,Potencial,Valor_Mercado,Salario,Arquetipo_Atipico,Indice_Rendimiento,Ratio_Valor_Rendimiento,ZScore_Altura_cm,ZScore_Fuerza
1072,W. Cyprien,23,OGC Nice,Mediocampista,France,77,84,12500000,28000,['Especialista Oculto'],78.0,6.226053142875707e-06,0.3667484548816088,1.3262189742438084
1073,G. Paletta,32,Jiangsu Suning FC,Defensor,Italy,77,77,5000000,20000,['Especialista Oculto'],78.83333333333333,1.5703848133363584e-05,1.273128468259076,1.640271358357716
1079,J. Kucka,31,Trabzonspor,Mediocampista,Slovakia,77,77,7500000,32000,['Especialista Oculto'],76.33333333333333,1.0134535740679446e-05,1.2396429674052454,2.3011455050712355
1080,R. Brady,26,Burnley,Defensor,Republic of Ireland,77,78,10500000,52000,"['Especialista Oculto', 'Especialista Oculto']",65.66666666666667,6.223148260378924e-06,-0.7856937169997171,-0.6277804499536758
1082,W. Reid,29,West Ham United,Defensor,New Zealand,77,77,7000000,68000,['Especialista Oculto'],77.83333333333333,1.1012071635718972e-05,1.273128468259076,0.9787562476002267
1085,R. Loftus-Cheek,22,Chelsea,Mediocampista,England,77,85,13000000,76000,['Especialista Oculto'],79.66666666666667,6.092586461768141e-06,2.112537479928887,1.488706729381713
1086,S. De Maio,31,Bologna,Defensor,France,77,77,6000000,30000,['Especialista Oculto'],78.66666666666667,1.3045879539102343e-05,1.273128468259076,2.0182799930762814
1097,J. Lukaku,23,Lazio,Mediocampista,Belgium,77,81,11500000,39000,['Especialista Oculto'],75.66666666666667,6.557471194141215e-06,-0.06969880138020956,1.813682239657522
1104,G. Shibasaki,26,Getafe CF,Mediocampista,Japan,77,80,11000000,24000,['Especialista Oculto'],77.66666666666667,7.045234000492804e-06,-0.5061460576420328,-0.13617082199733269
1107,T. Kehrer,21,Paris Saint-Germain,Defensor,Germany,77,84,11000000,43000,['Especialista Oculto'],75.0,6.791632093486182e-06,0.44959959415555595,-0.0607674978758278
1111,Jefferson,29,Sporting CP,Defensor,Brazil,77,77,6500000,14000,"['Especialista Oculto', 'Especialista Oculto', 'Especialista Oculto']",71.16666666666667,1.0925185100012523e-05,-1.1974581540514795,0.033734660803813515
1113,E. Bardhi,22,Levante UD,Mediocampista,FYR Macedonia,77,83,12000000,22000,['Especialista Oculto'],77.66666666666667,6.460377658150808e-06,-0.942593313903851,-1.0298534752558077
1117,Danilo,34,Bologna,Defensor,Brazil,77,77,2700000,26000,['Especialista Oculto'],76.83333333333333,2.8185365057948743e-05,0.44959959415555595,0.033734660803813515
1120,J. Villar,41,Agente Libre,Portero,Paraguay,77,77,0,0,['Talento Infravalorado'],72.0,72.0,-1.6495402986220802,0.12573967524364257
1126,F. Kosti?,25,Eintracht Frankfurt,Mediocampista,Serbia,77,78,10500000,16000,['Especialista Oculto'],75.0,7.131988671359008e-06,0.803195711143427,1.0012434639679992
1128,Cote,28,SD Eibar,Defensor,Spain,77,77,7000000,23000,['Especialista Oculto'],73.66666666666667,1.0489343041054199e-05,0.03783515710379826,-0.4387761325943931
1129,H. Winks,22,Tottenham Hotspur,Mediocampista,England,77,85,13000000,66000,['Especialista Oculto'],79.66666666666667,6.097249393036681e-06,-0.5061460576420328,0.10756081070952414
1131,M. Hinteregger,25,FC Augsburg,Defensor,Austria,77,80,9500000,23000,['Especialista Oculto'],76.5,8.033181976983937e-06,0.03783515710379826,1.1677605649595093
1132,L. Acosta,24,DC United,Mediocampista,Argentina,77,79,11000000,8000,['Anomalía Física'],77.16666666666667,7.010052657759267e-06,-3.1248295952129475,-1.0298534752558077
1135,M. Fabián,28,Eintracht Frankfurt,Mediocampista,Mexico,77,77,9000000,36000,['Especialista Oculto'],75.66666666666667,8.373910833638317e-06,-1.3790405701656694,0.18880468827847643
1145,Juanpe,27,Girona FC,Defensor,Spain,77,78,8500000,27000,['Especialista Oculto'],75.33333333333333,8.83468095445671e-06,1.273128468259076,0.6952497715613027
1146,K. Fortounis,25,Olympiacos CFP,Mediocampista,Greece,77,80,11000000,1000,['Especialista Oculto'],75.66666666666667,6.878161966048969e-06,0.3667484548816088,0.351292443416381
1148,B. Oczipka,29,FC Schalke 04,Defensor,Germany,77,77,6500000,30000,"['Especialista Oculto', 'Especialista Oculto']",74.66666666666667,1.143440355777383e-05,0.44959959415555595,0.6007476128816615
1150,T. Hernández,20,Real Sociedad,Defensor,France,77,85,11000000,76000,['Especialista Oculto'],72.33333333333333,6.530636222706492e-06,0.03783515710379826,0.7897519302409441
1151,M. Lowton,29,Burnley,Defensor,England,77,77,6500000,50000,['Especialista Oculto'],75.83333333333333,1.1577606374920146e-05,-0.37392927994795944,0.22273897816309615
1152,I. Diop,21,West Ham United,Defensor,France,77,86,12000000,46000,['Especialista Oculto'],76.16666666666667,6.322983591539356e-06,1.6848929053108337,1.1677605649595093
1153,B. André,27,Stade Rennais FC,Mediocampista,France,77,77,9000000,32000,['Especialista Oculto'],77.33333333333333,8.562148446765377e-06,0.3667484548816088,1.244975096674856
1154,C. Piccini,25,Valencia CF,Defensor,Italy,77,80,9000000,29000,['Especialista Oculto'],75.0,8.306566806228065e-06,0.8613640312073183,0.6952497715613027
1157,Yuri Berchiche,28,Athletic Club de Bilbao,Defensor,Spain,77,77,7000000,23000,"['Especialista Oculto', 'Especialista Oculto']",73.66666666666667,1.0489343041054199e-05,-0.37392927994795944,0.6007476128816615
1162,I. Radovanovi?,29,Chievo Verona,Mediocampista,Serbia,77,77,7000000,18000,['Especialista Oculto'],74.16666666666667,1.0568061570049173e-05,1.6760902236670685,1.5699506069506652
1164,Jony,26,Deportivo Alavés,Mediocampista,Spain,77,77,9500000,12000,['Especialista Oculto'],74.33333333333333,7.814689394306552e-06,-0.06969880138020956,0.5950240761232378
1165,D. Buonanotte,30,Universidad Católica,Mediocampista,Argentina,77,77,8500000,12000,['Anomalía Física'],73.83333333333333,8.674027803019917e-06,-3.1248295952129475,-2.573487149065901
1166,Tomás Pina,30,Deportivo Alavés,Mediocampista,Spain,77,77,8000000,25000,['Especialista Oculto'],73.5,9.158877363379767e-06,1.2396429674052454,0.8387557088300946
1169,F. Belluschi,34,San Lorenzo de Almagro,Mediocampista,Argentina,77,77,4500000,22000,['Especialista Oculto'],75.33333333333333,1.665929161301232e-05,-0.942593313903851,0.6762679536921901
1172,N. Barella,21,Cagliari,Mediocampista,Italy,77,89,15500000,24000,['Especialista Oculto'],77.66666666666667,5.003005775809128e-06,-0.942593313903851,-0.05492694442838041
1173,Angeliño,21,PSV,Defensor,Spain,77,83,10500000,11000,['Especialista Oculto'],68.66666666666667,6.532837991992073e-06,-1.1974581540514795,0.12823681948345483
1175,F. Orellana,32,SD Eibar,Mediocampista,Chile,77,77,7000000,24000,['Especialista Oculto'],72.83333333333333,1.0369208850245512e-05,-1.8154878264274925,-2.248511638790092
1182,F. Higuaín,33,Columbus Crew SC,Mediocampista,Argentina,77,77,5500000,10000,['Especialista Oculto'],75.16666666666667,1.3641860803050066e-05,-0.942593313903851,0.026316933140571867
1183,A. Barák,23,Udinese,Mediocampista,Czech Republic,77,84,12500000,24000,['Especialista Oculto'],77.83333333333333,6.2147338804375154e-06,2.112537479928887,1.3262189742438084
1188,D. Janmaat,28,Watford,Defensor,Netherlands,77,77,7000000,50000,['Especialista Oculto'],74.0,1.0496452411850721e-05,0.44959959415555595,-0.0607674978758278
1193,W. Boly,27,Wolverhampton Wanderers,Defensor,France,77,80,9000000,58000,['Especialista Oculto'],77.5,8.555971676311363e-06,2.096657342362596,2.1127821517559227
1195,C. Villanueva,32,Al Ittihad,Mediocampista,Chile,77,77,7000000,39000,['Especialista Oculto'],77.0,1.0939052288812006e-05,-0.942593313903851,-1.4360728631005693
1205,N. Radoja,25,RC Celta,Mediocampista,Serbia,76,81,10000000,22000,"['Especialista Oculto', 'Especialista Oculto']",72.0,7.184194054660341e-06,1.2396429674052454,0.9199995863990469
1207,David Juncà,24,RC Celta,Defensor,Spain,76,81,8500000,18000,['Especialista Oculto'],71.0,8.33528899562233e-06,-1.1974581540514795,0.5062454542020202
1209,Gabriel Boschilia,22,FC Nantes,Atacante,Brazil,76,82,10500000,48000,['Especialista Oculto'],71.0,6.7311332260965845e-06,-1.2385219453954925,-1.7394305673347317
1210,Iuri Medeiros,23,Genoa,Mediocampista,Portugal,76,79,10000000,12000,['Especialista Oculto'],74.0,7.391129905001009e-06,-0.5061460576420328,-1.679804495807426
1211,M. Phillips,27,West Bromwich Albion,Mediocampista,Scotland,76,76,8000000,34000,['Especialista Oculto'],71.16666666666667,8.85818494006494e-06,0.803195711143427,1.3262189742438084
1214,Mario Suárez,31,Guizhou Hengfeng FC,Mediocampista,Spain,76,76,6500000,16000,['Especialista Oculto'],75.16666666666667,1.1535705207329875e-05,1.6760902236670685,1.488706729381713
1217,D. Reyes,25,Fenerbahçe SK,Defensor,Mexico,76,80,8500000,48000,['Especialista Oculto'],75.5,8.832474399570145e-06,0.8613640312073183,-0.15526965655546912
1218,Bernat,25,Paris Saint-Germain,Defensor,Spain,76,77,7500000,54000,['Especialista Oculto'],67.0,8.869471952677793e-06,-2.0209870281549946,-1.4782998780704477
1220,S. Langkamp,30,SV Werder Bremen,Defensor,Germany,76,76,5500000,24000,['Especialista Oculto'],77.5,1.4029686091657116e-05,1.273128468259076,1.1677605649595093
1221,J. Sosa,33,Trabzonspor,Mediocampista,Argentina,76,76,4500000,30000,['Especialista Oculto'],78.0,1.7218539245355576e-05,-0.06969880138020956,0.2700485658474287
1232,A. Nagy,23,Bologna,Mediocampista,Hungary,76,83,9500000,24000,['Especialista Oculto'],78.66666666666667,8.259833936038716e-06,-0.06969880138020956,-0.6236340874110463
1246,Junior Firpo,21,Real Betis,Mediocampista,Spain,76,81,8500000,15000,['Especialista Oculto'],69.5,8.1620659821414e-06,0.803195711143427,1.0012434639679992
1249,M. Díaz,31,Racing Club,Mediocampista,Chile,76,76,5000000,19000,['Especialista Oculto'],76.33333333333333,1.5208869919199724e-05,-2.251935082689311,0.4325363209853333
1252,Mario Hermoso,23,RCD Espanyol,Defensor,Spain,76,84,10000000,21000,['Especialista Oculto'],74.33333333333333,7.417755305416428e-06,0.03783515710379826,0.6007476128816615
1255,R. Marin,22,Standard de Liège,Mediocampista,Romania,76,82,10500000,15000,['Especialista Oculto'],75.33333333333333,7.164367681309144e-06,-0.5061460576420328,0.2700485658474287
1260,Ganso,28,Amiens SC,Mediocampista,Brazil,76,76,8000000,17000,"['Especialista Oculto', 'Especialista Oculto']",76.33333333333333,9.521432432568404e-06,0.803195711143427,0.4325363209853333
1263,Vitor Hugo,27,Fiorentina,Defensor,Brazil,76,78,7500000,45000,['Especialista Oculto'],77.0,1.02054327096842e-05,0.8613640312073183,0.6952497715613027
1265,R. Snodgrass,30,West Ham United,Mediocampista,Scotland,76,76,7500000,66000,"['Especialista Oculto', 'Especialista Oculto']",76.5,1.0111021661244825e-05,0.803195711143427,0.6762679536921901
1271,C. Riveros,35,Agente Libre,Mediocampista,Paraguay,76,76,0,0,['Talento Infravalorado'],76.33333333333333,76.33333333333333,-0.06969880138020956,0.026316933140571867
1273,M. Torres,33,Deportivo Cali,Mediocampista,Colombia,76,76,4700000,4000,['Especialista Oculto'],75.83333333333333,1.6121028318942393e-05,-1.3790405701656694,0.2700485658474287
1274,M. Noble,31,West Ham United,Mediocampista,England,76,76,6500000,66000,['Especialista Oculto'],76.66666666666667,1.1676310537672272e-05,-0.06969880138020956,0.6762679536921901
1286,Jordi Amat,26,Rayo Vallecano,Defensor,Spain,76,80,8500000,18000,['Especialista Oculto'],74.33333333333333,8.726617117482533e-06,0.44959959415555595,0.7897519302409441
1291,G. Töre,26,Be?ikta? JK,Mediocampista,Turkey,76,77,9000000,43000,['Especialista Oculto'],73.66666666666667,8.146263244543119e-06,-0.5061460576420328,1.0824873415369516
1295,Ki Sung Yueng,29,Newcastle United,Mediocampista,Korea Republic,76,76,7500000,46000,"['Especialista Oculto', 'Especialista Oculto']",77.83333333333333,1.0314514049671253e-05,1.6760902236670685,0.6762679536921901
1304,E. Mangala,27,Manchester City,Defensor,France,76,78,7500000,84000,['Especialista Oculto'],74.66666666666667,9.845287028135502e-06,0.8613640312073183,1.5457691996780747
1306,Víctor Vázquez,31,Toronto FC,Mediocampista,Spain,76,76,6500000,9000,['Especialista Oculto'],77.5,1.1906589044924099e-05,-0.5061460576420328,-0.21741469956628498
1308,Carles Planas,27,Girona FC,Defensor,Spain,76,77,7000000,26000,"['Especialista Oculto', 'Especialista Oculto']",72.0,1.0247650121313675e-05,-1.6092225911032372,0.5062454542020202
1313,M. Darmian,28,Manchester United,Defensor,Italy,76,76,6000000,88000,['Especialista Oculto'],73.5,1.2072928371726615e-05,0.03783515710379826,-0.6277804499536758
1314,N. Chalobah,23,Watford,Mediocampista,England,76,81,8500000,38000,['Especialista Oculto'],73.83333333333333,8.647613572935085e-06,1.2396429674052454,1.0824873415369516
1316,André Simões,28,AEK Athens,Mediocampista,Portugal,76,76,7500000,1000,['Especialista Oculto'],76.83333333333333,1.0243077335056124e-05,-0.06969880138020956,0.5137801985542856
1319,F. Viviani,26,SPAL,Mediocampista,Italy,76,79,9500000,15000,['Especialista Oculto'],75.5,7.934838892817773e-06,0.3667484548816088,0.5950240761232378
1321,Rubén Duarte,22,Deportivo Alavés,Defensor,Spain,76,81,8500000,18000,['Especialista Oculto'],73.5,8.628785087017482e-06,-0.37392927994795944,0.033734660803813515
1324,A. Ruiz,24,Club Atlético Colón,Atacante,Argentina,76,79,10000000,13000,['Especialista Oculto'],77.0,7.690002228103243e-06,0.30337133792695914,0.877733260285462
1330,A. Izzo,26,Torino,Defensor,Italy,76,81,8500000,36000,['Especialista Oculto'],76.16666666666667,8.922991769408962e-06,0.03783515710379826,0.22273897816309615
1334,J. Morel,34,Olympique Lyonnais,Defensor,Madagascar,76,76,2300000,48000,['Especialista Oculto'],74.66666666666667,3.1800100028350356e-05,-1.1974581540514795,0.6007476128816615
1335,G. Kakuta,27,Rayo Vallecano,Mediocampista,DR Congo,76,76,8000000,20000,"['Especialista Oculto', 'Especialista Oculto']",74.66666666666667,9.310057027008684e-06,-0.942593313903851,0.2700485658474287
1340,M. Moralez,31,New York City FC,Mediocampista,Argentina,76,76,7000000,9000,['Anomalía Física'],75.5,1.07718632084658e-05,-3.5612768514747706,-2.3297555163590444
1344,C. Clark,28,Newcastle United,Defensor,Republic of Ireland,76,77,7000000,42000,['Especialista Oculto'],75.0,1.0650381901394221e-05,0.44959959415555595,0.5062454542020202
1346,M. Albrighton,28,Leicester City,Mediocampista,England,76,76,8000000,60000,"['Especialista Oculto', 'Especialista Oculto']",75.16666666666667,9.325888007540777e-06,-0.5061460576420328,-0.05492694442838041
1348,F. Guarín,32,Shanghai Greenland Shenhua FC,Mediocampista,Colombia,76,76,6000000,16000,['Especialista Oculto'],76.16666666666667,1.2660680519612059e-05,0.803195711143427,2.3011455050712355
1351,S. Widmer,25,FC Basel 1893,Defensor,Switzerland,76,78,7500000,23000,['Especialista Oculto'],73.0,9.703574411328671e-06,0.03783515710379826,0.6952497715613027
1352,B. Dzsudzsák,31,Agente Libre,Atacante,Hungary,76,76,0,0,"['Especialista Oculto', 'Especialista Oculto', 'Talento Infravalorado']",75.0,75.0,-0.4675753037342646,-0.3934605988443463
1358,C. Erkin,29,Be?ikta? JK,Defensor,Turkey,76,76,6000000,41000,"['Especialista Oculto', 'Especialista Oculto']",69.16666666666667,1.1449537364199521e-05,-0.37392927994795944,-0.4387761325943931
1368,L. Zuffi,28,FC Basel 1893,Mediocampista,Switzerland,76,77,7000000,25000,"['Especialista Oculto', 'Especialista Oculto', 'Especialista Oculto']",77.16666666666667,1.0984577321293858e-05,0.3667484548816088,0.9199995863990469
1371,J. Palomino,28,Atalanta,Defensor,Argentina,76,78,7500000,25000,['Especialista Oculto'],77.33333333333333,1.0276853562322893e-05,0.8613640312073183,1.1677605649595093
1381,D. Brosinski,29,1. FSV Mainz 05,Defensor,Germany,76,76,6000000,25000,['Especialista Oculto'],70.33333333333333,1.1673580358465224e-05,-0.7856937169997171,-0.8167847673129583
1384,Eraso,28,CD Leganés,Mediocampista,Spain,76,76,8000000,29000,['Especialista Oculto'],77.5,9.652508450304092e-06,0.3667484548816088,0.4325363209853333
1392,F. Lustenberger,30,Hertha BSC,Defensor,Switzerland,76,76,5500000,24000,['Especialista Oculto'],77.0,1.3939171987839973e-05,-0.37392927994795944,-0.24977181523511044
1399,J. Veltman,26,Ajax,Defensor,Netherlands,76,77,7500000,16000,['Especialista Oculto'],76.66666666666667,1.0200459881081266e-05,0.03783515710379826,0.31724113684273747
1401,Douglas Santos,24,Hamburger SV,Defensor,Brazil,76,80,8500000,12000,['Especialista Oculto'],66.66666666666667,7.832079280379158e-06,-1.1974581540514795,-2.1398149888279367
1405,F. Mollet,26,Montpellier HSC,Mediocampista,France,76,77,9000000,25000,['Especialista Oculto'],75.16666666666667,8.328715605313137e-06,-1.3790405701656694,-1.0298534752558077
1419,Vieirinha,32,PAOK,Defensor,Portugal,76,76,4300000,1000,['Especialista Oculto'],66.83333333333333,1.553901831999884e-05,-1.6092225911032372,-1.572802036750089
1421,L. Antonelli,31,Empoli,Defensor,Italy,76,76,5000000,14000,['Especialista Oculto'],74.33333333333333,1.4825153272473087e-05,0.03783515710379826,0.31724113684273747
1423,V. Eysseric,26,Fiorentina,Atacante,France,76,77,9000000,53000,"['Especialista Oculto', 'Especialista Oculto']",73.16666666666667,8.082034528292516e-06,-0.08210198290365273,-0.16913227076261544
1427,T. Baumgartl,22,VfB Stuttgart,Defensor,Germany,76,81,8500000,25000,['Especialista Oculto'],75.33333333333333,8.836753606636917e-06,1.273128468259076,1.2622627236391508
1435,Rafinha,32,FC Bayern München,Defensor,Brazil,76,76,4300000,53000,['Especialista Oculto'],66.5,1.5276817074013995e-05,-1.6092225911032372,-1.6673041954297303
1436,D. Limberský,34,Viktoria Plze?,Defensor,Czech Republic,76,76,2200000,1000,['Especialista Oculto'],72.66666666666667,3.301528107741281e-05,-0.37392927994795944,0.9787562476002267
1437,G. Cabral,32,RC Celta,Defensor,Argentina,76,76,4400000,21000,['Especialista Oculto'],76.33333333333333,1.726607465895921e-05,0.03783515710379826,0.6952497715613027
1438,J. De Guzmán,30,Eintracht Frankfurt,Mediocampista,Netherlands,76,76,7000000,32000,"['Especialista Oculto', 'Especialista Oculto']",77.0,1.0949941560019688e-05,-0.5061460576420328,0.18880468827847643
1443,A. Samedov,33,Spartak Moscow,Atacante,Russia,76,76,4700000,1000,['Especialista Oculto'],73.33333333333333,1.5599514514745548e-05,-0.4675753037342646,0.12997216667969239
1445,Maurício,29,PAOK,Mediocampista,Brazil,76,76,6000000,1000,['Especialista Oculto'],76.66666666666667,1.2775646374107698e-05,0.3667484548816088,0.4325363209853333
1452,J. Willems,24,Eintracht Frankfurt,Defensor,Netherlands,76,79,8000000,25000,['Especialista Oculto'],71.66666666666667,8.930424640030159e-06,-0.7856937169997171,0.4117432955223788
